,LVFAILURE,HISTORY,LVEDVOLUME,CVP,PCWP,HYPOVOLEMIA,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HR,ERRCAUTER,HREKG,HRSAT,ANAPHYLAXIS,TPR,ARTCO2,EXPCO2,VENTLUNG,INTUBATION,MINVOL,FIO2,PVSAT,VENTALV,SAO2,SHUNT,PULMEMBOLUS,PAP,PRESS,KINKEDTUBE,VENTTUBE,MINVOLSET,VENTMACH,DISCONNECT,CATECHOL,INSUFFANESTH,CO,BP
928,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
929,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
930,1,1,0,0,0,0,1,1,2,2,1,2,2,1,2,2,3,3,2,3,1,0,1,0,1,1,1,3,1,3,2,3,1,1,0,2,2
931,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,0,2,3,1,1,1,2,1,1,1,2,2
932,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
933,1,0,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
934,1,1,2,1,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
935,1,1,2,1,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
936,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,1,2
937,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1,1,2,1,1,1,2,2
938,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,0,3,1,0,1,2,0,1,1,0,0
939,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,1
940,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
941,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,2,2
942,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,0,0
943,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
944,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
945,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,0,1,1,0,3,1,1,3,1,0,1,1,1,1,3,1,2,1,1,1,2,2
946,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
947,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,2,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,1
948,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,2,0,1,1,3,1,0,0,1,1,1,1,2,0
949,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,0
950,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,2
951,1,1,2,0,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
952,1,0,1,1,2,1,1,1,2,2,1,2,2,1,2,2,0,0,1,1,1,0,1,0,0,1,0,3,1,1,1,2,1,1,1,2,2
953,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
954,1,0,1,0,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
955,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,0
956,0,0,0,0,0,1,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,1
957,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,2,1,1,1,2,2
958,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
959,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,1,1,2,0
960,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
961,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
962,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
963,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
964,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
965,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,2,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,2,2
966,1,0,1,1,1,1,1,1,2,2,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,2,0
967,1,1,1,0,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
968,1,1,1,1,1,1,1,1,0,1,0,2,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,0,1,1,2
969,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,1,1,1,0,1,2,1,1,1,3,1,1,1,2,1,1,1,2,1
970,1,1,1,1,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,2,1,1,1,2,0
971,1,1,0,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
972,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,2,3,1,1,1,2,1,1,1,2,2
973,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
974,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
975,1,1,0,0,0,1,1,1,2,2,1,2,2,0,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,0
976,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,2
977,1,1,2,2,2,1,1,1,2,2,1,2,2,1,0,2,2,1,0,3,1,0,0,0,0,1,1,1,1,3,2,3,1,1,1,2,0
978,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,1,2
979,1,1,1,1,1,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,0
980,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,0,0,1,0
981,1,1,2,2,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,0,0
982,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
983,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,2,1,1,0,2,0
984,1,1,1,1,1,1,1,1,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,0
985,1,1,1,1,1,1,1,1,0,1,0,2,1,1,2,0,0,0,0,0,1,2,3,2,0,1,1,3,1,1,1,2,1,0,1,1,0
986,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
987,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,1
988,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
989,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,3,3,0,1,1,0,0,0,0,1,1,3,1,2,2,3,0,1,1,2,0
990,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
991,1,1,1,1,1,1,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
992,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,0,2,2
993,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
994,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,1,0,1,0,1,1,3,1,1,1,2,1,1,1,1,1
995,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,1,0,1,1,2,1,1,1,2,1,1,0,2,2
996,1,1,1,1,1,1,1,1,2,2,1,2,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
997,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,1,1
998,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,0,2,1,2,3,2,0,1,0,3,1,1,1,2,1,1,1,2,1
999,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,2,3,3,0,1,1,0,1,0,0,1,1,2,1,1,1,2,1,1,1,0,0
1000,0,0,0,0,0,1,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
1001,1,1,1,1,1,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
1002,1,1,1,1,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1003,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
1004,1,1,2,2,2,0,1,1,2,2,1,2,2,1,2,1,2,2,0,1,1,0,2,0,0,1,1,2,1,1,1,2,1,1,1,2,2
1005,1,1,2,1,2,0,0,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
1006,1,1,1,1,1,1,1,0,1,2,1,2,2,1,1,0,1,1,0,3,0,1,3,1,0,1,1,2,1,1,1,2,1,1,1,2,2
1007,1,1,1,1,1,1,1,1,0,1,0,0,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,1,0
1008,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
1009,1,1,1,1,1,0,1,1,2,2,1,2,2,1,1,2,2,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1010,0,0,0,0,0,1,0,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,0,1,0
1011,1,1,2,1,2,0,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,0,1,1,1,1,2,2
1012,1,1,2,2,2,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,2,2,1,1,1,2,1,1,1,2,2
1013,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1014,1,1,2,2,2,0,0,1,2,2,0,1,1,1,2,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,1,0,1,1,2
1015,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1016,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,0,0,0,0,0,1,0,2,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1017,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,2
1018,1,1,2,1,2,1,1,0,1,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1019,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
1020,1,1,2,2,2,0,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,2,3,1,0,1,2,0,1,1,0,0
1021,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,3,3,0,1,1,0,1,0,0,1,1,3,1,2,1,2,1,1,1,2,0
1022,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,3,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1023,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,2
1024,1,1,2,2,2,0,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,0,1,1,1,1,1,3,2,3,1,1,1,2,2
1025,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,0,2,1,0,3,1,2,3,0,1,1,1,1,1,3,1,3,1,0,1,1,0
1026,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,1,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1027,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,0
1028,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
1029,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
1030,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,2,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2,0,1,1,1,1
1031,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1032,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1033,1,1,1,1,1,1,1,1,2,2,1,0,2,1,2,2,1,0,0,3,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,2,1
1034,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1
1035,1,1,1,1,1,1,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,1,1,1,3,1,1,1,2,1,1,1,0,1
1036,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1
1037,1,1,1,1,0,1,1,1,2,2,1,2,2,1,0,2,3,3,0,1,1,0,1,0,0,1,1,1,1,3,2,3,1,1,1,2,0
1038,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1039,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1040,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,0,1,0,1,1,2,1
1041,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,2,2,1,2,0,1,0,1,0,1,1,1,3,1,1,1,2,1,1,1,2,2
1042,1,1,2,2,2,0,0,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,2,1,1,1,0,0
1043,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,1,2,2
1044,1,1,0,0,0,1,1,1,0,1,1,0,0,1,2,0,1,1,0,3,1,2,3,2,0,1,1,2,1,3,2,3,1,0,0,1,2
1045,1,1,0,0,0,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,1,2
1046,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,2
1047,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
1048,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1049,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1050,1,1,1,1,0,1,1,1,2,2,1,2,2,1,2,2,1,0,1,1,1,0,1,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1051,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,0,1,2,0,1,1,2,1
1052,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,0,3,1,1,1,2,1,1,1,2,2
1053,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,0,1,1,0,3,1,1,3,1,0,1,0,3,1,0,1,0,1,1,1,0,0
1054,1,1,2,2,2,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
1055,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
1056,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,0,0,0,0,1,2,3,2,0,1,1,1,1,1,1,2,1,1,1,0,0
1057,1,1,2,2,2,0,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,1,1
1058,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,1
1059,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,2,1,1,1,2,0
1060,1,1,0,0,0,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,0,2,2,1,1,1,2,1,1,1,2,2
1061,0,0,0,0,0,1,0,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
1062,1,1,2,1,1,0,0,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
1063,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
1064,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1065,1,1,1,1,1,1,1,0,1,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,0,1,1,1,2,1
1066,1,1,1,0,1,1,1,1,2,2,0,1,1,1,0,1,1,0,2,2,1,0,2,0,1,1,2,3,1,1,1,2,1,1,1,2,0
1067,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,1,0,1,1
1068,0,0,0,0,0,1,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,0,0
1069,1,1,1,2,1,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,0
1070,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
1071,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
1072,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,1,0
1073,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
1074,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,0,1,1,2,1,1,1,2,2
1075,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,3,2,0,1,1,3,1,1,1,2,1,0,1,1,0
1076,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,0,0,0,0,0,1,1,3,1,0,1,2,1,1,1,1,2,1,1,1,0,0
1077,1,1,1,1,1,1,1,1,2,2,1,0,2,1,2,2,1,0,0,0,1,0,0,2,0,1,1,3,1,1,1,2,1,1,1,2,2
1078,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
1079,1,1,0,0,0,1,2,1,2,2,1,2,2,1,0,1,1,0,0,0,1,0,2,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1080,1,1,1,1,1,1,1,1,2,2,1,2,2,1,0,0,1,1,0,3,1,2,3,2,0,1,1,2,1,1,1,2,1,1,1,2,0
1081,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,2
1082,1,1,2,1,2,0,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
1083,1,1,2,1,2,0,0,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,1,1,2,3,1,1,1,2,1,1,1,0,0
1084,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
1085,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,2,0,1,1,2,2
1086,1,1,1,0,1,1,1,1,2,2,1,2,2,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,0,1,2,0,1,0,2,2
1087,1,1,2,2,2,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,2
1088,1,1,1,1,1,1,0,1,2,2,0,1,1,1,1,1,0,1,0,3,1,0,2,0,0,1,1,1,1,3,2,3,1,1,1,1,1
1089,1,0,1,1,1,1,1,1,0,1,1,0,0,1,2,2,2,1,0,3,1,0,0,0,0,1,1,1,1,3,2,3,1,0,1,1,1
1090,1,1,1,1,1,1,1,0,1,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
1091,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,1
1092,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1,0,0,1,0,3,1,2,3,2,0,1,1,3,1,0,1,0,1,1,1,2,2
1093,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,2,2
1094,1,1,2,2,2,1,1,1,2,2,0,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1095,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,0,1,0,3,1,2,3,2,0,1,1,3,1,1,1,2,1,0,1,2,2
1096,1,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,2
1097,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1098,0,0,0,0,0,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,0,1,1,2,1,1,1,0,0
1099,1,1,2,1,2,0,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,1,0,0
1100,1,1,2,2,2,0,1,1,2,2,0,1,1,1,0,0,1,1,0,3,1,2,3,2,0,1,1,1,1,3,1,3,1,1,1,2,0
1101,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,1,0,2,2
1102,1,1,1,1,1,1,0,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,0,0
1103,1,1,1,1,1,1,1,0,1,2,1,2,0,1,2,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1104,1,1,1,1,1,1,1,0,1,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,3,1,1,1,2,1,1,1,2,0
1105,1,1,1,1,0,1,1,1,2,2,1,2,2,1,0,2,1,0,0,0,1,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,0
1106,1,1,1,1,1,1,1,1,2,2,0,1,1,1,2,2,1,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,1,1,1,2,2
